InvoiceID,ClientID,ClientName,PaymentTerms,CreditLimit,ProjectID,ProjectName,Sector,Region,InvoiceAmount,InvoiceDate,DueDate,PaidDate,Status,DaysOverdue,DaysToCollect,AgingBucket,IsOverdue,MonthYear,Quarter,Year,PaymentVariance
2428,213,STC - Division 8,45,12945720.11,736,Sports Arena - Phase 1-213,Aviation,YANBU,132981.0,2024-08-31,2024-10-15,,Overdue,476,,90+ Days (Toxic),True,2024-08,2024Q3,2024,
3671,216,Qiddiya - Division 8,45,11438763.45,748,Logistics Hub - Phase 3-216,Telecom,ABHA,37422.0,2024-08-31,2024-10-15,2024-12-24,Partial,476,115.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,70.0
3587,210,Al Jazeera Bank - Division 7,60,13662589.68,725,Commercial Tower - Phase 1-210,Water,YANBU,78909.0,2024-08-31,2024-10-30,2025-01-24,Paid,461,146.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,86.0
1232,192,Riyad Bank - Division 7,45,10242949.39,657,Entertainment District - Phase 1-192,Transport,JUBAIL,48859.0,2024-08-31,2024-10-15,,Overdue,476,,90+ Days (Toxic),True,2024-08,2024Q3,2024,
1121,259,Royal Commission - Division 9,30,15910566.55,909,Defense Base - Phase 5-259,Defense,TABUK,63830.0,2024-08-31,2024-09-30,,Overdue,491,,90+ Days (Toxic),True,2024-08,2024Q3,2024,
786,38,Maaden - Division 2,30,4428120.09,142,Airport Terminal - Phase 2-38,Healthcare,TABUK,50902.0,2024-08-31,2024-09-30,2024-09-23,Paid,491,23.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-7.0
8978,184,NEOM Company - Division 7,30,10447175.18,626,Railway Extension - Phase 1-184,Defense,YANBU,182664.0,2024-08-31,2024-09-30,2024-12-10,Paid,491,101.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,71.0
8854,34,NEOM Company - Division 2,30,3468930.87,127,Data Center - Phase 2-34,Telecom,YANBU,47221.0,2024-08-31,2024-09-30,,Overdue,491,,90+ Days (Toxic),True,2024-08,2024Q3,2024,
5576,199,Royal Commission - Division 7,30,12572229.3,685,Airport Terminal - Phase 4-199,Healthcare,ABHA,42919.0,2024-08-31,2024-09-30,2024-09-30,Paid,491,30.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,0.0
6786,173,Alinma Bank - Division 6,30,11179193.24,592,Industrial Zone - Phase 5-173,Infrastructure,MECCA,107089.0,2024-08-31,2024-09-30,2024-12-02,Paid,491,93.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,63.0
5356,77,Haramain Railway - Division 3,30,4360853.72,278,Entertainment District - Phase 2-77,Technology,JUBAIL,112892.0,2024-08-30,2024-09-29,2024-09-27,Paid,492,28.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-2.0
7172,241,Saudi Aramco - Division 9,30,14838414.88,845,Data Center - Phase 3-241,Water,TABUK,125101.0,2024-08-30,2024-09-29,2024-09-29,Paid,492,30.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,0.0
7264,17,Haramain Railway - Division 1,30,1395859.62,63,Smart City - Phase 3-17,Real Estate,MADINAH,148498.0,2024-08-30,2024-09-29,2024-09-29,Paid,492,30.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,0.0
7295,222,Riyad Bank - Division 8,45,13025887.47,767,Sports Arena - Phase 2-222,Aviation,JUBAIL,129468.0,2024-08-30,2024-10-14,,Overdue,477,,90+ Days (Toxic),True,2024-08,2024Q3,2024,
2533,67,ACWA Power - Division 3,30,4372485.4,239,Entertainment District - Phase 1-67,Technology,ABHA,173036.0,2024-08-30,2024-09-29,2024-09-22,Paid,492,23.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-7.0
2645,158,Maaden - Division 6,30,10252718.7,539,Logistics Hub - Phase 2-158,Water,ABHA,100718.0,2024-08-30,2024-09-29,2025-01-21,Partial,492,144.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,114.0
2596,223,Al Rajhi Bank - Division 8,30,14551964.13,773,Logistics Hub - Phase 3-223,Aviation,RIYADH,80002.0,2024-08-30,2024-09-29,2024-09-29,Paid,492,30.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,0.0
12535,277,ACWA Power - Division 10,30,15340388.25,968,Industrial Zone - Phase 1-277,Healthcare,TABUK,163978.0,2024-08-30,2024-09-29,2024-09-23,Paid,492,24.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-6.0
10536,35,Red Sea Global - Division 2,60,3463099.26,131,Commercial Tower - Phase 4-35,Transport,DAMMAM,84617.0,2024-08-30,2024-10-29,,Overdue,462,,90+ Days (Toxic),True,2024-08,2024Q3,2024,
10942,209,Zamil Industrial - Division 7,30,13412697.43,722,Telecom Network - Phase 2-209,Infrastructure,ABHA,41036.0,2024-08-30,2024-09-29,,Overdue,492,,90+ Days (Toxic),True,2024-08,2024Q3,2024,
10308,26,Yanbu Petrochemical - Division 1,30,3067945.88,101,Entertainment District - Phase 1-26,Aviation,YANBU,166874.0,2024-08-29,2024-09-28,,Overdue,493,,90+ Days (Toxic),True,2024-08,2024Q3,2024,
12076,22,SNB Bank - Division 1,30,2841491.76,83,Telecom Network - Phase 2-22,Defense,JUBAIL,119819.0,2024-08-29,2024-09-28,,Overdue,493,,90+ Days (Toxic),True,2024-08,2024Q3,2024,
13966,123,STC - Division 5,45,8233369.17,429,Data Center - Phase 3-123,Defense,JUBAIL,151017.0,2024-08-29,2024-10-13,2025-02-01,Paid,478,156.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,111.0
374,45,SAPTCO - Division 2,60,4994100.63,165,Industrial Zone - Phase 3-45,Technology,JUBAIL,66094.0,2024-08-29,2024-10-28,2024-10-26,Paid,463,58.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-2.0
1515,210,Al Jazeera Bank - Division 7,60,13662589.68,725,Commercial Tower - Phase 1-210,Water,YANBU,38972.0,2024-08-29,2024-10-28,2025-02-22,Paid,463,177.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,117.0
2153,71,Zain KSA - Division 3,30,4149676.57,253,Industrial Zone - Phase 4-71,Telecom,ABHA,135379.0,2024-08-29,2024-09-28,2024-09-22,Paid,493,24.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-6.0
8982,127,ACWA Power - Division 5,30,7674774.11,445,Commercial Tower - Phase 2-127,Aviation,ABHA,184689.0,2024-08-29,2024-09-28,2024-09-21,Paid,493,23.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-7.0
5263,74,Saudi Electricity - Division 3,30,5364642.0,268,Data Center - Phase 5-74,Water,JUBAIL,21580.0,2024-08-29,2024-09-28,,Overdue,493,,90+ Days (Toxic),True,2024-08,2024Q3,2024,
4856,105,SAPTCO - Division 4,60,7307956.88,368,Defense Base - Phase 2-105,Energy,YANBU,40647.0,2024-08-29,2024-10-28,2025-01-22,Paid,463,146.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,86.0
4846,65,Red Sea Global - Division 3,60,3936591.6,235,Entertainment District - Phase 4-65,Defense,TABUK,145081.0,2024-08-29,2024-10-28,2024-10-28,Paid,463,60.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,0.0
6701,160,Mobily - Division 6,60,8859419.91,544,Telecom Network - Phase 2-160,Healthcare,ABHA,55752.0,2024-08-29,2024-10-28,2024-10-20,Paid,463,52.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-8.0
6758,264,Saudi Airlines - Division 9,45,14919003.0,922,Data Center - Phase 1-264,Telecom,YANBU,54836.0,2024-08-29,2024-10-13,2024-12-28,Paid,478,121.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,76.0
6797,199,Royal Commission - Division 7,30,12572229.3,683,University Campus - Phase 2-199,Telecom,ABHA,22267.0,2024-08-28,2024-09-27,2024-09-25,Paid,494,28.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-2.0
4640,124,NEOM Company - Division 5,30,6955320.04,432,Telecom Network - Phase 3-124,Water,MADINAH,23179.0,2024-08-28,2024-09-27,2024-09-19,Paid,494,22.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-8.0
7414,146,Yanbu Petrochemical - Division 5,30,8990446.15,502,Port Upgrade - Phase 2-146,Energy,DAMMAM,24662.0,2024-08-28,2024-09-27,2024-11-17,Partial,494,81.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,51.0
7597,231,ROSHN Group - Division 8,45,12413503.66,807,Defense Base - Phase 4-231,Technology,MADINAH,113066.0,2024-08-28,2024-10-12,2024-10-10,Paid,479,43.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-2.0
2391,103,Al Rajhi Bank - Division 4,30,5795999.06,362,Metro Line - Phase 1-103,Defense,ABHA,49037.0,2024-08-28,2024-09-27,2024-09-21,Paid,494,24.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-6.0
3494,176,Yanbu Petrochemical - Division 6,30,10838767.67,600,Data Center - Phase 2-176,Defense,YANBU,123429.0,2024-08-28,2024-09-27,2024-09-27,Paid,494,30.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,0.0
3830,140,Diriyah Gate - Division 5,60,9283592.29,478,Residential Complex - Phase 1-140,Aviation,MECCA,173277.0,2024-08-28,2024-10-27,2024-10-27,Paid,464,60.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,0.0
14162,187,ACWA Power - Division 7,30,11992718.53,641,Industrial Zone - Phase 2-187,Water,MECCA,92482.0,2024-08-28,2024-09-27,2024-09-24,Paid,494,27.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-3.0
14741,185,Red Sea Global - Division 7,60,12061814.32,632,Smart City - Phase 3-185,Aviation,MADINAH,157264.0,2024-08-28,2024-10-27,2024-11-06,Paid,464,70.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,10.0
12085,280,Mobily - Division 10,60,15270899.15,984,Logistics Hub - Phase 5-280,Energy,MECCA,188354.0,2024-08-28,2024-10-27,,Overdue,464,,90+ Days (Toxic),True,2024-08,2024Q3,2024,
12476,3,STC - Division 1,45,2204556.73,13,Residential Complex - Phase 3-3,Defense,YANBU,152188.0,2024-08-28,2024-10-12,2024-10-08,Paid,479,41.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-4.0
12528,159,Almarai - Division 6,45,10755679.75,542,Defense Base - Phase 3-159,Telecom,NEOM,34104.0,2024-08-28,2024-10-12,2024-10-10,Paid,479,43.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-2.0
12883,97,ACWA Power - Division 4,30,7984922.25,342,Sports Arena - Phase 1-97,Infrastructure,MECCA,136369.0,2024-08-28,2024-09-27,,Overdue,494,,90+ Days (Toxic),True,2024-08,2024Q3,2024,
10275,8,Maaden - Division 1,30,3145788.57,32,Water Treatment - Phase 2-8,Energy,YANBU,54772.0,2024-08-28,2024-09-27,2024-09-27,Paid,494,30.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,0.0
10547,225,SAPTCO - Division 8,60,13087153.69,781,Airport Terminal - Phase 3-225,Healthcare,DAMMAM,13374.0,2024-08-27,2024-10-26,2024-10-19,Paid,465,53.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-7.0
12823,121,Saudi Aramco - Division 5,30,8912883.84,423,Port Upgrade - Phase 3-121,Aviation,JUBAIL,115721.0,2024-08-27,2024-09-26,2024-09-26,Paid,495,30.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,0.0
12176,153,STC - Division 6,45,9686758.18,527,Residential Complex - Phase 3-153,Energy,MECCA,91609.0,2024-08-27,2024-10-11,2024-10-02,Paid,480,36.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-9.0
12232,151,Saudi Aramco - Division 6,30,9458818.29,520,Telecom Network - Phase 3-151,Defense,TABUK,160393.0,2024-08-27,2024-09-26,2024-09-20,Paid,495,24.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-6.0
14323,268,Saudi Cement - Division 9,30,16173797.33,936,Sports Arena - Phase 2-268,Water,MECCA,103963.0,2024-08-27,2024-09-26,2024-10-07,Partial,495,41.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,11.0
4501,254,Saudi Electricity - Division 9,30,14911544.51,888,Highway Expansion - Phase 3-254,Telecom,MECCA,147726.0,2024-08-27,2024-09-26,,Overdue,495,,90+ Days (Toxic),True,2024-08,2024Q3,2024,
2404,183,STC - Division 7,45,10061625.42,621,Highway Expansion - Phase 1-183,Real Estate,ABHA,71492.0,2024-08-27,2024-10-11,,Overdue,480,,90+ Days (Toxic),True,2024-08,2024Q3,2024,
2343,80,Diriyah Gate - Division 3,60,4864478.63,290,Entertainment District - Phase 4-80,Aviation,DAMMAM,61533.0,2024-08-27,2024-10-26,,Overdue,465,,90+ Days (Toxic),True,2024-08,2024Q3,2024,
2081,138,King Salman Energy Park - Division 5,45,8939386.74,475,Residential Complex - Phase 3-138,Telecom,DAMMAM,59289.0,2024-08-27,2024-10-11,2024-10-02,Paid,480,36.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-9.0
1254,22,SNB Bank - Division 1,30,2841491.76,84,Telecom Network - Phase 3-22,Telecom,JUBAIL,137474.0,2024-08-27,2024-09-26,,Overdue,495,,90+ Days (Toxic),True,2024-08,2024Q3,2024,
614,241,Saudi Aramco - Division 9,30,14838414.88,845,Data Center - Phase 3-241,Water,TABUK,22201.0,2024-08-27,2024-09-26,2024-09-19,Paid,495,23.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-7.0
7325,278,Maaden - Division 10,30,15995362.97,977,Residential Complex - Phase 5-278,Infrastructure,TABUK,108692.0,2024-08-27,2024-09-26,2024-09-18,Paid,495,22.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-8.0
6632,38,Maaden - Division 2,30,4428120.09,141,Entertainment District - Phase 1-38,Defense,TABUK,109138.0,2024-08-27,2024-09-26,2024-09-26,Paid,495,30.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,0.0
6364,193,Al Rajhi Bank - Division 7,30,11166933.21,660,Port Upgrade - Phase 1-193,Technology,JUBAIL,100438.0,2024-08-27,2024-09-26,,Overdue,495,,90+ Days (Toxic),True,2024-08,2024Q3,2024,
5972,148,Saudi Cement - Division 5,30,10356735.2,509,Entertainment District - Phase 4-148,Infrastructure,ABHA,146171.0,2024-08-27,2024-09-26,2025-01-23,Partial,495,149.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,119.0
5974,80,Diriyah Gate - Division 3,60,4864478.63,288,Entertainment District - Phase 2-80,Aviation,MADINAH,155338.0,2024-08-26,2024-10-25,2024-11-03,Partial,466,69.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,9.0
5157,82,SNB Bank - Division 3,30,6784131.42,295,Sports Arena - Phase 2-82,Infrastructure,ABHA,44293.0,2024-08-26,2024-09-25,2024-09-25,Paid,496,30.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,0.0
8357,276,Qiddiya - Division 10,45,16899411.76,967,Industrial Zone - Phase 3-276,Water,YANBU,179257.0,2024-08-26,2024-10-10,2024-12-27,Partial,481,123.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,78.0
1131,181,Saudi Aramco - Division 7,30,10118338.41,616,Highway Expansion - Phase 3-181,Infrastructure,TABUK,36701.0,2024-08-26,2024-09-25,,Overdue,496,,90+ Days (Toxic),True,2024-08,2024Q3,2024,
1164,20,Diriyah Gate - Division 1,60,1758507.15,75,Water Treatment - Phase 4-20,Real Estate,MADINAH,58251.0,2024-08-26,2024-10-25,2024-10-18,Paid,466,53.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-7.0
2554,157,ACWA Power - Division 6,30,10356172.47,535,Airport Terminal - Phase 1-157,Energy,TABUK,124652.0,2024-08-26,2024-09-25,2024-09-19,Paid,496,24.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-6.0
2444,91,Saudi Aramco - Division 4,30,6032078.1,323,Airport Terminal - Phase 3-91,Aviation,ABHA,68002.0,2024-08-26,2024-09-25,2024-10-23,Paid,496,58.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,28.0
3262,22,SNB Bank - Division 1,30,2841491.76,82,Telecom Network - Phase 1-22,Defense,JUBAIL,194042.0,2024-08-26,2024-09-25,2024-09-18,Paid,496,23.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-7.0
3238,87,SAFCO - Division 3,45,6558370.08,309,University Campus - Phase 2-87,Energy,ABHA,72428.0,2024-08-26,2024-10-10,2024-10-09,Paid,481,44.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-1.0
14730,216,Qiddiya - Division 8,45,11438763.45,746,Commercial Tower - Phase 1-216,Aviation,ABHA,154030.0,2024-08-26,2024-10-10,2024-10-08,Paid,481,43.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-2.0
12454,72,Riyad Bank - Division 3,45,5427995.51,255,Industrial Zone - Phase 1-72,Defense,YANBU,88224.0,2024-08-26,2024-10-10,2025-02-01,Paid,481,159.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,114.0
11777,234,Saudi Airlines - Division 8,45,13601409.65,819,Industrial Zone - Phase 4-234,Telecom,JEDDAH,74691.0,2024-08-26,2024-10-10,,Overdue,481,,90+ Days (Toxic),True,2024-08,2024Q3,2024,
13570,71,Zain KSA - Division 3,30,4149676.57,254,Industrial Zone - Phase 5-71,Energy,MECCA,77925.0,2024-08-26,2024-09-25,2024-09-17,Paid,496,22.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-8.0
13356,166,Riyadh Metro - Division 6,30,10545844.77,564,Residential Complex - Phase 3-166,Healthcare,YANBU,14933.0,2024-08-25,2024-09-24,2025-01-17,Partial,497,145.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,115.0
11927,212,SABIC - Division 8,30,13429796.25,735,Sports Arena - Phase 5-212,Energy,YANBU,23820.0,2024-08-25,2024-09-24,2024-09-24,Paid,497,30.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,0.0
12495,53,Alinma Bank - Division 2,30,6112118.94,191,Residential Complex - Phase 2-53,Defense,MECCA,64907.0,2024-08-25,2024-09-24,,Overdue,497,,90+ Days (Toxic),True,2024-08,2024Q3,2024,
12152,120,Al Jazeera Bank - Division 4,60,8880127.97,419,Logistics Hub - Phase 3-120,Telecom,JUBAIL,132721.0,2024-08-25,2024-10-24,2024-10-24,Paid,467,60.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,0.0
11208,84,Saudi Airlines - Division 3,45,5600057.55,302,Commercial Tower - Phase 4-84,Infrastructure,NEOM,60460.0,2024-08-25,2024-10-09,,Overdue,482,,90+ Days (Toxic),True,2024-08,2024Q3,2024,
9614,145,Tasnee - Division 5,60,9962783.51,499,Telecom Network - Phase 1-145,Defense,YANBU,164167.0,2024-08-25,2024-10-24,2024-10-18,Paid,467,54.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-6.0
1276,258,King Salman Energy Park - Division 9,45,15929336.84,903,Residential Complex - Phase 3-258,Telecom,NEOM,20817.0,2024-08-25,2024-10-09,,Overdue,482,,90+ Days (Toxic),True,2024-08,2024Q3,2024,
754,249,Almarai - Division 9,45,13032545.64,874,Entertainment District - Phase 2-249,Real Estate,DAMMAM,174459.0,2024-08-25,2024-10-09,2024-10-05,Paid,482,41.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-4.0
260,283,Al Rajhi Bank - Division 10,30,15945822.44,991,Commercial Tower - Phase 1-283,Water,DAMMAM,111668.0,2024-08-25,2024-09-24,2024-09-22,Paid,497,28.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-2.0
8819,264,Saudi Airlines - Division 9,45,14919003.0,923,Data Center - Phase 2-264,Water,RIYADH,140474.0,2024-08-25,2024-10-09,2024-10-12,Paid,482,48.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,3.0
5365,255,SAPTCO - Division 9,60,14005812.2,894,Logistics Hub - Phase 4-255,Defense,JEDDAH,165791.0,2024-08-25,2024-10-24,2024-10-29,Paid,467,65.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,5.0
5546,120,Al Jazeera Bank - Division 4,60,8880127.97,420,Port Upgrade - Phase 4-120,Technology,YANBU,114595.0,2024-08-25,2024-10-24,2024-10-18,Paid,467,54.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-6.0
5079,259,Royal Commission - Division 9,30,15910566.55,906,Data Center - Phase 2-259,Telecom,TABUK,89118.0,2024-08-25,2024-09-24,2024-11-26,Partial,497,93.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,63.0
5705,18,King Salman Energy Park - Division 1,45,3793309.43,67,Data Center - Phase 4-18,Infrastructure,YANBU,78376.0,2024-08-25,2024-10-09,2024-10-02,Paid,482,38.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-7.0
6407,278,Maaden - Division 10,30,15995362.97,976,Residential Complex - Phase 4-278,Transport,DAMMAM,188984.0,2024-08-25,2024-09-24,2024-09-24,Paid,497,30.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,0.0
5802,190,Mobily - Division 7,60,10163981.96,652,Power Plant - Phase 2-190,Aviation,JUBAIL,146720.0,2024-08-24,2024-10-23,,Overdue,468,,90+ Days (Toxic),True,2024-08,2024Q3,2024,
7453,39,Almarai - Division 2,45,4572287.05,146,Commercial Tower - Phase 4-39,Telecom,JUBAIL,146004.0,2024-08-24,2024-10-08,2024-10-03,Paid,483,40.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-5.0
561,19,Royal Commission - Division 1,30,4247029.36,69,Railway Extension - Phase 1-19,Water,TABUK,134510.0,2024-08-24,2024-09-23,,Overdue,498,,90+ Days (Toxic),True,2024-08,2024Q3,2024,
1341,1,Saudi Aramco - Division 1,30,1784182.04,4,Entertainment District - Phase 4-1,Water,YANBU,186758.0,2024-08-24,2024-09-23,2024-09-14,Paid,498,21.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-9.0
2132,131,Zain KSA - Division 5,30,7966750.17,457,Residential Complex - Phase 3-131,Healthcare,JUBAIL,89736.0,2024-08-24,2024-09-23,,Overdue,498,,90+ Days (Toxic),True,2024-08,2024Q3,2024,
3109,126,Qiddiya - Division 5,45,7865021.72,439,University Campus - Phase 1-126,Telecom,RIYADH,43686.0,2024-08-24,2024-10-08,,Overdue,483,,90+ Days (Toxic),True,2024-08,2024Q3,2024,
2696,237,SAFCO - Division 8,45,14012995.34,830,Highway Expansion - Phase 2-237,Telecom,MADINAH,64579.0,2024-08-24,2024-10-08,2024-10-04,Paid,483,41.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-4.0
9122,73,Al Rajhi Bank - Division 3,30,6959226.5,259,Logistics Hub - Phase 1-73,Transport,JUBAIL,51916.0,2024-08-24,2024-09-23,2024-11-03,Partial,498,71.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,41.0
11091,82,SNB Bank - Division 3,30,6784131.42,295,Sports Arena - Phase 2-82,Infrastructure,ABHA,63778.0,2024-08-24,2024-09-23,2024-10-11,Paid,498,48.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,18.0
12663,153,STC - Division 6,45,9686758.18,528,Residential Complex - Phase 4-153,Real Estate,MECCA,119375.0,2024-08-24,2024-10-08,2025-01-07,Paid,483,136.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,91.0
14980,280,Mobily - Division 10,60,15270899.15,982,Metro Line - Phase 3-280,Aviation,TABUK,69466.0,2024-08-24,2024-10-23,2024-10-22,Paid,468,59.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-1.0
13258,6,Qiddiya - Division 1,45,3271313.38,26,Sports Arena - Phase 2-6,Infrastructure,YANBU,77587.0,2024-08-23,2024-10-07,2024-10-07,Paid,484,45.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,0.0
11504,259,Royal Commission - Division 9,30,15910566.55,907,Water Treatment - Phase 3-259,Aviation,JUBAIL,186997.0,2024-08-23,2024-09-22,2024-11-29,Partial,499,98.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,68.0
10101,124,NEOM Company - Division 5,30,6955320.04,434,Telecom Network - Phase 5-124,Defense,DAMMAM,52564.0,2024-08-23,2024-09-22,2024-09-22,Paid,499,30.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,0.0
1544,278,Maaden - Division 10,30,15995362.97,977,Residential Complex - Phase 5-278,Infrastructure,TABUK,164706.0,2024-08-23,2024-09-22,2024-09-22,Paid,499,30.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,0.0
598,247,ACWA Power - Division 9,30,15118639.67,868,Commercial Tower - Phase 2-247,Defense,JUBAIL,195974.0,2024-08-23,2024-09-22,2024-09-21,Paid,499,29.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-1.0
5910,7,ACWA Power - Division 1,30,3481730.9,27,Water Treatment - Phase 1-7,Telecom,JEDDAH,170958.0,2024-08-23,2024-09-22,,Overdue,499,,90+ Days (Toxic),True,2024-08,2024Q3,2024,
4807,185,Red Sea Global - Division 7,60,12061814.32,634,Industrial Zone - Phase 5-185,Technology,MECCA,82815.0,2024-08-23,2024-10-22,,Overdue,469,,90+ Days (Toxic),True,2024-08,2024Q3,2024,
5492,161,Zain KSA - Division 6,30,9121903.76,547,Solar Farm - Phase 3-161,Energy,YANBU,181505.0,2024-08-23,2024-09-22,2024-09-14,Paid,499,22.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-8.0
5544,260,Diriyah Gate - Division 9,60,16140912.03,910,Highway Expansion - Phase 1-260,Defense,TABUK,77324.0,2024-08-22,2024-10-21,,Overdue,470,,90+ Days (Toxic),True,2024-08,2024Q3,2024,
4842,111,ROSHN Group - Division 4,45,7590423.23,386,Airport Terminal - Phase 1-111,Aviation,DAMMAM,137450.0,2024-08-22,2024-10-06,2024-10-06,Paid,485,45.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,0.0
6760,225,SAPTCO - Division 8,60,13087153.69,779,Airport Terminal - Phase 1-225,Transport,MECCA,43306.0,2024-08-22,2024-10-21,2024-10-21,Paid,470,60.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,0.0
6747,263,Alinma Bank - Division 9,30,15263486.15,919,Defense Base - Phase 1-263,Infrastructure,DAMMAM,48044.0,2024-08-22,2024-09-21,2024-09-21,Paid,500,30.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,0.0
7126,183,STC - Division 7,45,10061625.42,623,Solar Farm - Phase 3-183,Real Estate,JUBAIL,70014.0,2024-08-22,2024-10-06,2024-10-03,Paid,485,42.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-3.0
7017,129,Almarai - Division 5,45,8211177.7,452,Defense Base - Phase 2-129,Energy,MADINAH,75348.0,2024-08-22,2024-10-06,2024-10-06,Paid,485,45.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,0.0
8330,170,Diriyah Gate - Division 6,60,9718246.19,577,Residential Complex - Phase 2-170,Defense,NEOM,55885.0,2024-08-22,2024-10-21,2024-10-18,Paid,470,57.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,-3.0
1567,272,SABIC - Division 10,30,16212750.97,951,Railway Extension - Phase 1-272,Aviation,MADINAH,118532.0,2024-08-22,2024-09-21,2024-11-18,Partial,500,88.0,90+ Days (Toxic),False,2024-08,2024Q3,2024,58.0
2074,191,Zain KSA - Division 7,30,11340006.18,656,Logistics Hub - Phase 3-191,Technology,YANBU,82981.0,2024-08-22,2024-09-21,,Overdue,500,,90+ Days (Toxic),True,2024-08,2024Q3,2024,
4262,241,Saudi Aramco - Division 9,30,14838414.88,843,University Campus - Phase 1-241,Transport,JEDDAH,37405.0,2024-08-22,2024-09-21,,Overdue,500,,90+ Days (Toxic),True,2024-08,2024Q3,2024,
